app,version,sdk_min,method,type,checked_version,true_apis,false_apis,only_in_true_apis,only_in_false_apis,message,modified_files
cn.amazon.mShop.android,8.5.0.600,16,amazon.android.dexload.ApkRootDexFileLoader.getDexFileList()Ljava/util/List;,<=,20,android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I,"",android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I,"",,0
cn.amazon.mShop.android,8.5.0.600,16,amazon.android.dexload.SupplementalDexLoader.updateClassLoader(Landroid/content/Context;Lamazon/android/dexload/SupplementalDexLoader$MultiThreaded;Ljava/util/List;Z)V,<=,13,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.Context.getDir(Ljava/lang/String;I)Ljava/io/File;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getClassLoader()Ljava/lang/ClassLoader;&dalvik.system.DexFile.loadDex(Ljava/lang/String;Ljava/lang/String;I)Ldalvik/system/DexFile;&android.content.SharedPreferences.getLong(Ljava/lang/String;J)J&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.content.SharedPreferences$Editor.putLong(Ljava/lang/String;J)Landroid/content/SharedPreferences$Editor;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.SharedPreferences.edit()Landroid/content/SharedPreferences$Editor;&android.content.Context.getDir(Ljava/lang/String;I)Ljava/io/File;&android.content.Context.getClassLoader()Ljava/lang/ClassLoader;&dalvik.system.DexFile.loadDex(Ljava/lang/String;Ljava/lang/String;I)Ldalvik/system/DexFile;&android.content.SharedPreferences$Editor.commit()Z&android.content.SharedPreferences.getLong(Ljava/lang/String;J)J&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.content.SharedPreferences$Editor.putLong(Ljava/lang/String;J)Landroid/content/SharedPreferences$Editor;&android.content.SharedPreferences.edit()Landroid/content/SharedPreferences$Editor;&android.content.SharedPreferences$Editor.commit()Z,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.cameralibrary.FragmentA9CameraPreview$MyPictureCallback.onPictureTaken([BLandroid/hardware/Camera;)V,<=,10,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.cameralibrary.FragmentA9CameraPreview.setFocusArea()V,<=,13,"",android.hardware.Camera$Parameters.getMaxNumFocusAreas()I&android.graphics.Rect.<init>(IIII)V&android.hardware.Camera$Parameters.setFocusAreas(Ljava/util/List;)V&android.hardware.Camera$Area.<init>(Landroid/graphics/Rect;I)V&android.hardware.Camera.setParameters(Landroid/hardware/Camera$Parameters;)V,"",android.hardware.Camera$Parameters.getMaxNumFocusAreas()I&android.graphics.Rect.<init>(IIII)V&android.hardware.Camera$Parameters.setFocusAreas(Ljava/util/List;)V&android.hardware.Camera$Area.<init>(Landroid/graphics/Rect;I)V&android.hardware.Camera.setParameters(Landroid/hardware/Camera$Parameters;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.cameralibrary.FragmentA9CameraPreview.setHigherFrameRate()V,<=,13,"",android.hardware.Camera$Parameters.setRecordingHint(Z)V,"",android.hardware.Camera$Parameters.setRecordingHint(Z)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.cameralibrary.util.PermissionUtils.hasCameraPermissions(Landroid/app/Activity;)Z,<=,22,"",android.content.ContextWrapper.checkSelfPermission(Ljava/lang/String;)I,"",android.content.ContextWrapper.checkSelfPermission(Ljava/lang/String;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.creditcardreaderlibrary.CreditCardReaderFragment$2.onGlobalLayout()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.giftcardreaderlibrary.GiftCardReaderFragment$1.onGlobalLayout()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.a9.mobile.api.DataUploadManager.doDataUpload(Lcom/a9/mobile/api/DataUploadManager$DataUploadParams;)V,<=,10,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.ansel.fetch.BitmapUtil.getBitmapByteCount(Landroid/graphics/Bitmap;)I,<=,11,android.graphics.Bitmap.getRowBytes()I&android.graphics.Bitmap.getHeight()I,android.graphics.Bitmap.getByteCount()I,android.graphics.Bitmap.getRowBytes()I&android.graphics.Bitmap.getHeight()I,android.graphics.Bitmap.getByteCount()I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.ansel.fetch.BitmapUtil.getBitmapByteCount(Landroid/graphics/Bitmap;)I,<=,18,android.graphics.Bitmap.getByteCount()I&android.graphics.Bitmap.getRowBytes()I&android.graphics.Bitmap.getHeight()I,android.graphics.Bitmap.getAllocationByteCount()I,android.graphics.Bitmap.getByteCount()I&android.graphics.Bitmap.getRowBytes()I&android.graphics.Bitmap.getHeight()I,android.graphics.Bitmap.getAllocationByteCount()I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.ansel.fetch.LoaderContext.getDefaultPrimaryCacheMemSize(Landroid/content/Context;)I,<=,10,"",android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.app.ActivityManager.getLargeMemoryClass()I,"",android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.app.ActivityManager.getLargeMemoryClass()I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.client.metrics.nexus.JobUploadScheduler.schedule(Landroid/content/Context;Ljava/lang/String;)V,<=,20,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I,android.os.PersistableBundle.<init>()V&android.app.job.JobScheduler.schedule(Landroid/app/job/JobInfo;)I&android.app.job.JobInfo$Builder.build()Landroid/app/job/JobInfo;&android.app.job.JobScheduler.getAllPendingJobs()Ljava/util/List;&android.app.job.JobInfo$Builder.<init>(ILandroid/content/ComponentName;)V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.app.job.JobInfo$Builder.setPeriodic(J)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setRequiresCharging(Z)Landroid/app/job/JobInfo$Builder;&android.content.ComponentName.<init>(Landroid/content/Context;Ljava/lang/Class;)V&android.app.job.JobInfo.getId()I&android.app.job.JobInfo$Builder.setExtras(Landroid/os/PersistableBundle;)Landroid/app/job/JobInfo$Builder;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.wtf(Ljava/lang/String;Ljava/lang/String;)I&android.app.job.JobInfo$Builder.setRequiresDeviceIdle(Z)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setPersisted(Z)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setRequiredNetworkType(I)Landroid/app/job/JobInfo$Builder;,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I,android.os.PersistableBundle.<init>()V&android.app.job.JobScheduler.schedule(Landroid/app/job/JobInfo;)I&android.app.job.JobInfo$Builder.build()Landroid/app/job/JobInfo;&android.app.job.JobScheduler.getAllPendingJobs()Ljava/util/List;&android.app.job.JobInfo$Builder.<init>(ILandroid/content/ComponentName;)V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.app.job.JobInfo$Builder.setPeriodic(J)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setRequiresCharging(Z)Landroid/app/job/JobInfo$Builder;&android.content.ComponentName.<init>(Landroid/content/Context;Ljava/lang/Class;)V&android.app.job.JobInfo.getId()I&android.app.job.JobInfo$Builder.setExtras(Landroid/os/PersistableBundle;)Landroid/app/job/JobInfo$Builder;&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.wtf(Ljava/lang/String;Ljava/lang/String;)I&android.app.job.JobInfo$Builder.setRequiresDeviceIdle(Z)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setPersisted(Z)Landroid/app/job/JobInfo$Builder;&android.app.job.JobInfo$Builder.setRequiredNetworkType(I)Landroid/app/job/JobInfo$Builder;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.client.metrics.nexus.NexusEventStorageDAL$EventWriterHandler.init(Lcom/amazon/client/metrics/nexus/EventStorageConfiguration;)V,<=,17,android.os.Handler.getLooper()Landroid/os/Looper;&android.os.Looper.quit()V,android.os.Handler.getLooper()Landroid/os/Looper;&android.os.Looper.quitSafely()V,android.os.Looper.quit()V,android.os.Looper.quitSafely()V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.client.metrics.nexus.UploadSchedulerFactory.createJobSchedulerUploadScheduler(Lcom/amazon/client/metrics/nexus/JobUploadSchedulerConfig;)Lcom/amazon/client/metrics/nexus/UploadScheduler;,<=,20,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I,"",android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.AdLayout.loadAdWhenParentViewMissing()Z,<=,-1,android.content.pm.PackageManager.getApplicationLabel(Landroid/content/pm/ApplicationInfo;)Ljava/lang/CharSequence;&android.webkit.CookieManager.setCookie(Ljava/lang/String;Ljava/lang/String;)V&android.view.View.setScrollContainer(Z)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.view.View.getHeight()I&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.webkit.WebView.setWebViewClient(Landroid/webkit/WebViewClient;)V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.telephony.TelephonyManager.getNetworkOperatorName()Ljava/lang/String;&android.webkit.WebView.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.widget.FrameLayout.<init>(Landroid/content/Context;)V&android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.view.View.setContentDescription(Ljava/lang/CharSequence;)V&android.view.View.setHorizontalScrollBarEnabled(Z)V&android.webkit.WebView.setWebChromeClient(Landroid/webkit/WebChromeClient;)V&android.view.View.setOnKeyListener(Landroid/view/View$OnKeyListener;)V&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.view.Display.getMetrics(Landroid/util/DisplayMetrics;)V&android.widget.TextView.<init>(Landroid/content/Context;)V&android.view.View.getVisibility()I&android.webkit.WebSettings.getUserAgentString()Ljava/lang/String;&android.widget.TextView.setGravity(I)V&android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V&android.content.Context.getPackageName()Ljava/lang/String;&android.widget.TextView.setText(Ljava/lang/CharSequence;)V&android.view.View.isInEditMode()Z&android.webkit.WebView.setBackgroundColor(I)V&android.view.ViewGroup.removeView(Landroid/view/View;)V&android.webkit.WebSettings.setJavaScriptEnabled(Z)V&android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;&android.webkit.WebViewDatabase.getInstance(Landroid/content/Context;)Landroid/webkit/WebViewDatabase;&android.content.Context.getFilesDir()Ljava/io/File;&android.webkit.WebChromeClient.<init>()V&android.webkit.WebSettings.setUserAgentString(Ljava/lang/String;)V&android.view.View.setVerticalScrollBarEnabled(Z)V&android.webkit.WebViewClient.<init>()V&android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getContext()Landroid/content/Context;&android.view.ViewGroup.addView(Landroid/view/View;)V&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.webkit.WebSettings.setDomStorageEnabled(Z)V&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.util.DisplayMetrics.<init>()V&android.view.View.getWidth()I&android.widget.FrameLayout$LayoutParams.<init>(II)V&android.view.View.requestFocus()Z,android.content.pm.PackageManager.getApplicationLabel(Landroid/content/pm/ApplicationInfo;)Ljava/lang/CharSequence;&android.webkit.CookieManager.setCookie(Ljava/lang/String;Ljava/lang/String;)V&android.view.View.setScrollContainer(Z)V&android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.view.View.getHeight()I&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.webkit.WebView.setWebViewClient(Landroid/webkit/WebViewClient;)V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.telephony.TelephonyManager.getNetworkOperatorName()Ljava/lang/String;&android.webkit.WebView.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.widget.FrameLayout.<init>(Landroid/content/Context;)V&android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.view.View.setContentDescription(Ljava/lang/CharSequence;)V&android.view.View.setHorizontalScrollBarEnabled(Z)V&android.webkit.WebView.setWebChromeClient(Landroid/webkit/WebChromeClient;)V&android.view.View.setOnKeyListener(Landroid/view/View$OnKeyListener;)V&android.view.View.findViewById(I)Landroid/view/View;&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.app.Activity.getWindow()Landroid/view/Window;&android.view.Display.getMetrics(Landroid/util/DisplayMetrics;)V&android.widget.TextView.<init>(Landroid/content/Context;)V&android.view.View.getVisibility()I&android.webkit.WebSettings.getUserAgentString()Ljava/lang/String;&android.widget.TextView.setGravity(I)V&android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V&android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V&android.content.Context.getPackageName()Ljava/lang/String;&android.widget.TextView.setText(Ljava/lang/CharSequence;)V&android.view.View.isInEditMode()Z&android.webkit.WebView.setBackgroundColor(I)V&android.view.ViewGroup.removeView(Landroid/view/View;)V&android.webkit.WebSettings.setJavaScriptEnabled(Z)V&android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;&android.webkit.WebViewDatabase.getInstance(Landroid/content/Context;)Landroid/webkit/WebViewDatabase;&android.content.Context.getFilesDir()Ljava/io/File;&android.webkit.WebChromeClient.<init>()V&android.webkit.WebSettings.setUserAgentString(Ljava/lang/String;)V&android.view.View.setVerticalScrollBarEnabled(Z)V&android.view.View.isLayoutRequested()Z&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.WebViewClient.<init>()V&android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getContext()Landroid/content/Context;&android.view.ViewGroup.addView(Landroid/view/View;)V&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.webkit.WebSettings.setDomStorageEnabled(Z)V&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.util.DisplayMetrics.<init>()V&android.view.View.getWidth()I&android.view.Window.getDecorView()Landroid/view/View;&android.view.View.getRootView()Landroid/view/View;&android.widget.FrameLayout$LayoutParams.<init>(II)V&android.view.View.requestFocus()Z,"",android.view.View.findViewById(I)Landroid/view/View;&android.app.Activity.getWindow()Landroid/view/Window;&android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V&android.view.View.isLayoutRequested()Z&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.view.Window.getDecorView()Landroid/view/View;&android.view.View.getRootView()Landroid/view/View;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.AndroidTargetUtils.executeAsyncTask(Lcom/amazon/device/ads/ThreadUtils$MobileAdsAsyncTask;[Ljava/lang/Object;)V,<=,-1,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.AndroidTargetUtils.isAdTransparent(Landroid/view/View;)Z,<=,-1,"",android.view.View.getAlpha()F,"",android.view.View.getAlpha()F,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.AndroidTargetUtils.setImageButtonAlpha(Landroid/widget/ImageButton;I)V,<=,-1,android.widget.ImageView.setAlpha(I)V,android.widget.ImageView.setImageAlpha(I)V,android.widget.ImageView.setAlpha(I)V,android.widget.ImageView.setImageAlpha(I)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.MRAIDAdSDKBridge.createCalendarEvent(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,<=,-1,"",android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.Intent.<init>(Ljava/lang/String;)V&android.content.Intent.putExtra(Ljava/lang/String;J)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.setType(Ljava/lang/String;)Landroid/content/Intent;,"",android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.Intent.<init>(Ljava/lang/String;)V&android.content.Intent.putExtra(Ljava/lang/String;J)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.setType(Ljava/lang/String;)Landroid/content/Intent;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.ViewManager.removePreviousInterfaces()V,<=,-1,android.webkit.CookieManager.setCookie(Ljava/lang/String;Ljava/lang/String;)V&android.view.View.setScrollContainer(Z)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.webkit.WebView.setBackgroundColor(I)V&android.view.ViewGroup.removeView(Landroid/view/View;)V&android.webkit.WebSettings.setJavaScriptEnabled(Z)V&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.webkit.WebView.setWebViewClient(Landroid/webkit/WebViewClient;)V&android.webkit.WebChromeClient.<init>()V&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.webkit.WebSettings.setUserAgentString(Ljava/lang/String;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.webkit.WebView.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.setVerticalScrollBarEnabled(Z)V&android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.webkit.WebViewClient.<init>()V&android.view.View.getContext()Landroid/content/Context;&android.view.ViewGroup.addView(Landroid/view/View;)V&android.webkit.WebSettings.setDomStorageEnabled(Z)V&android.view.View.setContentDescription(Ljava/lang/CharSequence;)V&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.view.View.setHorizontalScrollBarEnabled(Z)V&android.webkit.WebView.setWebChromeClient(Landroid/webkit/WebChromeClient;)V&android.view.View.setOnKeyListener(Landroid/view/View$OnKeyListener;)V&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.webkit.WebSettings.getUserAgentString()Ljava/lang/String;&android.widget.FrameLayout$LayoutParams.<init>(II)V&android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V&android.view.View.requestFocus()Z,android.webkit.WebView.removeJavascriptInterface(Ljava/lang/String;)V,android.webkit.CookieManager.setCookie(Ljava/lang/String;Ljava/lang/String;)V&android.view.View.setScrollContainer(Z)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;&android.webkit.WebView.setBackgroundColor(I)V&android.view.ViewGroup.removeView(Landroid/view/View;)V&android.webkit.WebSettings.setJavaScriptEnabled(Z)V&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.webkit.WebView.setWebViewClient(Landroid/webkit/WebViewClient;)V&android.webkit.WebChromeClient.<init>()V&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.webkit.WebSettings.setUserAgentString(Ljava/lang/String;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.webkit.WebView.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.setVerticalScrollBarEnabled(Z)V&android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.webkit.WebViewClient.<init>()V&android.view.View.getContext()Landroid/content/Context;&android.view.ViewGroup.addView(Landroid/view/View;)V&android.webkit.WebSettings.setDomStorageEnabled(Z)V&android.view.View.setContentDescription(Ljava/lang/CharSequence;)V&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.view.View.setHorizontalScrollBarEnabled(Z)V&android.webkit.WebView.setWebChromeClient(Landroid/webkit/WebChromeClient;)V&android.view.View.setOnKeyListener(Landroid/view/View$OnKeyListener;)V&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.webkit.WebSettings.getUserAgentString()Ljava/lang/String;&android.widget.FrameLayout$LayoutParams.<init>(II)V&android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V&android.view.View.requestFocus()Z,android.webkit.WebView.removeJavascriptInterface(Ljava/lang/String;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.ViewabilityObserver.addObserversIfNeeded()V,<=,-1,"",android.view.ViewTreeObserver.addOnWindowFocusChangeListener(Landroid/view/ViewTreeObserver$OnWindowFocusChangeListener;)V,"",android.view.ViewTreeObserver.addOnWindowFocusChangeListener(Landroid/view/ViewTreeObserver$OnWindowFocusChangeListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.device.ads.ViewabilityObserver.removeObservers()V,<=,-1,"",android.view.ViewTreeObserver.removeOnWindowFocusChangeListener(Landroid/view/ViewTreeObserver$OnWindowFocusChangeListener;)V,"",android.view.ViewTreeObserver.removeOnWindowFocusChangeListener(Landroid/view/ViewTreeObserver$OnWindowFocusChangeListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.AuthPortalUIActivity.access$800(Lcom/amazon/identity/auth/device/AuthPortalUIActivity;Landroid/webkit/WebView;I)V,<=,16,android.os.Handler.post(Ljava/lang/Runnable;)Z&android.view.View.getVisibility()I&android.widget.ProgressBar.setProgress(I)V&android.app.Activity.findViewById(I)Landroid/view/View;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Handler.<init>(Landroid/os/Looper;)V&android.webkit.WebView.getContentHeight()I,android.view.View.getVisibility()I&android.widget.ProgressBar.setProgress(I)V&android.app.Activity.findViewById(I)Landroid/view/View;,android.os.Handler.post(Ljava/lang/Runnable;)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Handler.<init>(Landroid/os/Looper;)V&android.webkit.WebView.getContentHeight()I,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.AuthPortalUIActivity.parseIntentForOptionsAndRequest(Landroid/content/Intent;)Lcom/amazon/identity/auth/device/endpoint/OpenIdRequest;,<=,10,"",android.view.Window.getDecorView()Landroid/view/View;&android.os.BaseBundle.getInt(Ljava/lang/String;)I&android.view.View.setSystemUiVisibility(I)V&android.app.Activity.getWindow()Landroid/view/Window;,"",android.view.Window.getDecorView()Landroid/view/View;&android.os.BaseBundle.getInt(Ljava/lang/String;)I&android.view.View.setSystemUiVisibility(I)V&android.app.Activity.getWindow()Landroid/view/Window;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.AuthPortalUIActivity.safelySetUpJavascriptInterface(Landroid/webkit/WebView;Lcom/amazon/identity/auth/device/framework/MAPJavascriptInterface$MAPJavascriptInterfaceCallback;)V,<=,16,"",android.webkit.WebView.addJavascriptInterface(Ljava/lang/Object;Ljava/lang/String;)V,"",android.webkit.WebView.addJavascriptInterface(Ljava/lang/Object;Ljava/lang/String;)V,,0
