app	version	api	times
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.LocationServices$1.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.ActionMode$Callback.onPrepareActionMode(Landroid/support/v7/view/ActionMode;Landroid/view/Menu;)Z	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewCompatLollipop.setOnApplyWindowInsetsListener(Landroid/view/View;Landroid/support/v4/view/OnApplyWindowInsetsListener;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.GooglePlayServicesUtil.b(Landroid/content/pm/PackageManager;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.nz$b.nw()Lcom/google/android/gms/internal/nz$b;	1
cn.amazon.mShop.android	8.5.0.600	android.content.res.AssetFileDescriptor.getStartOffset()J	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.d.ct(Landroid/os/Parcel;)Lcom/google/android/gms/location/c;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.game.ExtendedGameEntity.kT()Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.content.ModernAsyncTask$Status.<init>(Ljava/lang/String;I)V	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.os.ParcelableCompatCreatorCallbacks.newArray(I)[Ljava/lang/Object;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.realtime.internal.event.c.ba(Landroid/os/Parcel;)Lcom/google/android/gms/drive/realtime/internal/event/ParcelableEventList;	1
cn.amazon.mShop.android	8.5.0.600	com.android.volley.NetworkError.<init>(Ljava/lang/Throwable;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.media.session.MediaSessionCompat$QueueItem$1.newArray(I)[Landroid/support/v4/media/session/MediaSessionCompat$QueueItem;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.multiplayer.InvitationClusterCreator.ci(Landroid/os/Parcel;)Lcom/google/android/gms/games/internal/multiplayer/ZInvitationCluster;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.SmallSortedMap.entrySet()Ljava/util/Set;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.onInitializeAccessibilityEvent(Landroid/support/v7/widget/RecyclerView$Recycler;Landroid/support/v7/widget/RecyclerView$State;Landroid/view/accessibility/AccessibilityEvent;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.safeparcel.b.b(Landroid/os/Parcel;II)V	27
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.quest.QuestEntity.a(Lcom/google/android/gms/games/quest/Quest;)I	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.g.b(Ljava/lang/String;Lcom/google/android/gms/common/internal/e$f;)V	4
cn.amazon.mShop.android	8.5.0.600	android.graphics.Canvas.drawRect(FFFFLandroid/graphics/Paint;)V	8
cn.amazon.mShop.android	8.5.0.600	android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V	87
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.service.FitnessSensorServiceRequest.jN()J	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.BottomSheetDialog.wrapInBottomSheet(ILandroid/view/View;Landroid/view/ViewGroup$LayoutParams;)Landroid/view/View;	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.GravityCompat.getAbsoluteGravity(II)I	18
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.NestedScrollView.endDrag()V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.ad.getVersionCode()I	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.drawable.BitmapDrawable.setAlpha(I)V	3
cn.amazon.mShop.android	8.5.0.600	android.webkit.WebBackForwardList.getItemAtIndex(I)Landroid/webkit/WebHistoryItem;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.z.ag(Landroid/os/Parcel;)Lcom/google/android/gms/drive/internal/GetDriveIdFromUniqueIdentifierRequest;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.getHeight()I	11
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.aj.a(Lcom/google/android/gms/drive/internal/OnDownloadProgressResponse;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.internal.NavigationMenuPresenter$NavigationMenuAdapter.appendTransparentIconIfMissing(II)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.ao.bC(I)[Lcom/google/android/gms/drive/internal/OnListParentsResponse;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.wobs.n.getVersionCode()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.TextFormat$Printer.setSingleLineMode(Z)Lcom/google/protobuf/TextFormat$Printer;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.AppBarLayout$Behavior.getChildOnOffset(Landroid/support/design/widget/AppBarLayout;I)Landroid/view/View;	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.BitmapShader.<init>(Landroid/graphics/Bitmap;Landroid/graphics/Shader$TileMode;Landroid/graphics/Shader$TileMode;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$MessageOptions.newBuilder(Lcom/google/protobuf/DescriptorProtos$MessageOptions;)Lcom/google/protobuf/DescriptorProtos$MessageOptions$Builder;	2
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.Iterators.removeIf(Ljava/util/Iterator;Lcom/google/common/base/Predicate;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldOptions$Builder.clear()Lcom/google/protobuf/DescriptorProtos$FieldOptions$Builder;	5
cn.amazon.mShop.android	8.5.0.600	android.text.Layout.getPaint()Landroid/text/TextPaint;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.AdapterHelper.hasAnyUpdateTypes(I)Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.AppCompatTextHelper.applyCompoundDrawablesTints()V	13
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.wobs.c.fK(I)[Lcom/google/android/gms/wallet/wobs/b;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.util.MapCollections$ArrayIterator.<init>(Landroid/support/v4/util/MapCollections;I)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.b.gp()V	2
cn.amazon.mShop.android	8.5.0.600	android.os.Parcel.readStringList(Ljava/util/List;)V	5
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.$Gson$Types.subtypeOf(Ljava/lang/reflect/Type;)Ljava/lang/reflect/WildcardType;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.quest.QuestEntity.lJ()Ljava/util/List;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$UninterpretedOption.newBuilderForType(Lcom/google/protobuf/GeneratedMessage$BuilderParent;)Lcom/google/protobuf/DescriptorProtos$UninterpretedOption$Builder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.request.GameRequestCluster.lx()Ljava/util/ArrayList;	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.SingletonImmutableSet.<init>(Ljava/lang/Object;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.app.Activity.setRequestedOrientation(I)V	12
cn.amazon.mShop.android	8.5.0.600	android.widget.ProgressBar.<init>(Landroid/content/Context;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.AppBarLayout$LayoutParams.getScrollInterpolator()Landroid/view/animation/Interpolator;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.StaggeredGridLayoutManager$LayoutParams.<init>(II)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.content.ModernAsyncTask.isCancelled()Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.Fragment.onInflate(Landroid/content/Context;Landroid/util/AttributeSet;Landroid/os/Bundle;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ListPopupWindow.setContentWidth(I)V	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.internal.i.cc(I)[Lcom/google/android/gms/drive/query/internal/LogicalFilter;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActionMenuPresenter.access$500(Landroid/support/v7/widget/ActionMenuPresenter;)Landroid/support/v7/view/menu/MenuBuilder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.ListViewAutoScrollHelper.<init>(Landroid/widget/ListView;)V	1
cn.amazon.mShop.android	8.5.0.600	android.hardware.Camera$Parameters.setFlashMode(Ljava/lang/String;)V	2
cn.amazon.mShop.android	8.5.0.600	android.widget.ProgressBar.getInterpolator()Landroid/view/animation/Interpolator;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.FloatingActionButtonImpl.onDrawableStateChanged([I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.WindowDecorActionBar.getNavigationMode()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.Toolbar$OnMenuItemClickListener.onMenuItemClick(Landroid/view/MenuItem;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$State.willRunPredictiveAnimations()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$DescriptorProto.getExtensionCount()I	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView.smoothScrollBy(II)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FileDescriptorProto.access$2000(Lcom/google/protobuf/DescriptorProtos$FileDescriptorProto;)Ljava/util/List;	6
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.CoordinatorLayout$OnPreDrawListener.<init>(Landroid/support/design/widget/CoordinatorLayout;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.VectorDrawableCompat.setColorFilter(Landroid/graphics/ColorFilter;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuPresenter.onSubMenuSelected(Landroid/support/v7/view/menu/SubMenuBuilder;)Z	2
cn.amazon.mShop.android	8.5.0.600	android.view.View.getMeasuredHeight()I	123
cn.amazon.mShop.android	8.5.0.600	android.widget.Scroller.startScroll(IIII)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.SlidingPaneLayout$LayoutParams.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearSmoothScroller.calculateDxToMakeVisible(Landroid/view/View;I)I	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.ValueAnimatorCompat$Impl.start()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.Geofence$Builder.setTransitionTypes(I)Lcom/google/android/gms/location/Geofence$Builder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.GroundOverlayOptions.getBearing()F	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.setIcon(Landroid/graphics/drawable/Drawable;)Landroid/view/MenuItem;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.BackStackRecord.setBackNameOverrides(Landroid/support/v4/app/BackStackRecord$TransitionState;Landroid/support/v4/util/ArrayMap;Z)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.s.bK(Landroid/os/Parcel;)Lcom/google/android/gms/fitness/request/SessionInsertRequest;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActivityChooserModel.access$502(Landroid/support/v7/widget/ActivityChooserModel;Z)Z	5
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.FloatingActionButtonImpl.onDetachedFromWindow()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gcm.GCMRegistrar.register(Landroid/content/Context;[Ljava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.RepeatedFieldBuilder.ensureMutableMessageList()V	9
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$UninterpretedOption.hasStringValue()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$DescriptorProto$ExtensionRange.access$3602(Lcom/google/protobuf/DescriptorProtos$DescriptorProto$ExtensionRange;I)I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompatApi21.setError(Ljava/lang/Object;Ljava/lang/CharSequence;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.GroundOverlayOptions.<init>(ILandroid/os/IBinder;Lcom/google/android/gms/maps/model/LatLng;FFLcom/google/android/gms/maps/model/LatLngBounds;FFZFFF)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.NotifyTransactionStatusRequest.<init>(ILjava/lang/String;ILjava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.WindowDecorActionBar.access$000(Landroid/support/v7/app/WindowDecorActionBar;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActionBarContainer.getMeasuredHeightWithMargins(Landroid/view/View;)I	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.ActionBarPolicy.enableHomeButtonByDefault()Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$ViewHolder.getLayoutPosition()I	12
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.DetectedActivity$1.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DynamicMessage$Builder.setUnknownFields(Lcom/google/protobuf/UnknownFieldSet;)Lcom/google/protobuf/DynamicMessage$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentController.findFragmentByWho(Ljava/lang/String;)Landroid/support/v4/app/Fragment;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos.access$8300()Lcom/google/protobuf/Descriptors$Descriptor;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.md.cw(Landroid/os/Parcel;)Lcom/google/android/gms/internal/mc;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.ConnectionInfo.jX()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumDescriptorProto$1.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.WindowInsetsCompat.replaceSystemWindowInsets(IIII)Landroid/support/v4/view/WindowInsetsCompat;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$ItemAnimator$ItemHolderInfo.setFrom(Landroid/support/v7/widget/RecyclerView$ViewHolder;)Landroid/support/v7/widget/RecyclerView$ItemAnimator$ItemHolderInfo;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.text.TextDirectionHeuristicsCompat$AnyStrong.<init>(Z)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.FloatingActionButtonImpl.getContentBackground()Landroid/graphics/drawable/Drawable;	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ListView.dispatchKeyEvent(Landroid/view/KeyEvent;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.android.volley.toolbox.DiskBasedCache.streamToBytes(Ljava/io/InputStream;I)[B	2
cn.amazon.mShop.android	8.5.0.600	android.widget.ExpandableListView.setOnGroupClickListener(Landroid/widget/ExpandableListView$OnGroupClickListener;)V	1
cn.amazon.mShop.android	8.5.0.600	android.app.Fragment.isAdded()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.GameEntity.freeze()Lcom/google/android/gms/games/Game;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.AppOpsManagerCompat$AppOpsManagerImpl.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldOptions.newBuilder(Lcom/google/protobuf/DescriptorProtos$FieldOptions;)Lcom/google/protobuf/DescriptorProtos$FieldOptions$Builder;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewCompat$ViewCompatImpl.getBackgroundTintMode(Landroid/view/View;)Landroid/graphics/PorterDuff$Mode;	1
cn.amazon.mShop.android	8.5.0.600	com.android.volley.NoConnectionError.<init>(Ljava/lang/Throwable;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentActivity.supportInvalidateOptionsMenu()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.AccessibilityDelegateCompatJellyBean$AccessibilityDelegateBridgeJellyBean.sendAccessibilityEvent(Landroid/view/View;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.content.FileProvider.buildPath(Ljava/io/File;[Ljava/lang/String;)Ljava/io/File;	4
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.ListMenuItemView.setShortcut(ZC)V	1
cn.amazon.mShop.android	8.5.0.600	android.webkit.WebView.setScrollBarStyle(I)V	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.media.session.MediaSessionCompat$QueueItem$1.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.PlayerEntity.getDisplayName()Ljava/lang/String;	2
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.AppBarLayout.getUpNestedPreScrollRange()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.MarkerOptions.isVisible()Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.animation.HoneycombMr1AnimatorCompatProvider.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.util.LruCache.sizeOf(Ljava/lang/Object;Ljava/lang/Object;)I	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.RepeatedFieldBuilder$MessageOrBuilderExternalList.get(I)Lcom/google/protobuf/MessageOrBuilder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos.access$20202(Lcom/google/protobuf/GeneratedMessage$FieldAccessorTable;)Lcom/google/protobuf/GeneratedMessage$FieldAccessorTable;	1
cn.amazon.mShop.android	8.5.0.600	android.widget.Spinner.setPrompt(Ljava/lang/CharSequence;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.ViewDragHelper.isValidPointerForActionMove(I)Z	3
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$UninterpretedOption$Builder.setNegativeIntValue(J)Lcom/google/protobuf/DescriptorProtos$UninterpretedOption$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.shouldShowShortcut()Z	2
cn.amazon.mShop.android	8.5.0.600	android.os.Parcel.writeStringArray([Ljava/lang/String;)V	14
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumDescriptorProto$Builder.access$6600()Lcom/google/protobuf/DescriptorProtos$EnumDescriptorProto$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.NotificationCompatBase$Action.getIcon()I	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.OrientationHelper.getEnd()I	2
cn.amazon.mShop.android	8.5.0.600	android.media.MediaDescription.getMediaUri()Landroid/net/Uri;	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.bind.TypeAdapters.newFactoryForMultipleTypes(Ljava/lang/Class;Ljava/lang/Class;Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoImpl.setParent(Ljava/lang/Object;Landroid/view/View;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.CompoundButtonCompatDonut.setButtonTintMode(Landroid/widget/CompoundButton;Landroid/graphics/PorterDuff$Mode;)V	1
cn.amazon.mShop.android	8.5.0.600	android.os.RemoteException.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.QueryRequest.<init>(ILcom/google/android/gms/drive/query/Query;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.DetectedActivity.<init>(III)V	1
cn.amazon.mShop.android	8.5.0.600	android.view.WindowManager$LayoutParams.<init>(IIIIIII)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.b.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.Space.<init>(Landroid/content/Context;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.content.ContentResolverCompatJellybean.isFrameworkOperationCanceledException(Ljava/lang/Exception;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ImageView.setImageAlpha(I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.d.<init>(ILcom/google/android/gms/wallet/LoyaltyWalletObject;Lcom/google/android/gms/wallet/OfferWalletObject;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.ListMenuPresenter$MenuAdapter.notifyDataSetChanged()V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.getGroupId()I	10
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.addAction(I)V	7
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.CoordinatorLayout.resolveKeylineGravity(I)I	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.mr.mn()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$UninterpretedOption$NamePart.getUnknownFields()Lcom/google/protobuf/UnknownFieldSet;	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearLayoutManager.resolveShouldLayoutReverse()V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.data.DataHolder.f(Ljava/lang/String;II)[B	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.Space.<init>(Landroid/content/Context;Landroid/util/AttributeSet;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.bind.ReflectiveTypeAdapterFactory.createBoundField(Lcom/google/gson/Gson;Ljava/lang/reflect/Field;Ljava/lang/String;Lcom/google/gson/reflect/TypeToken;ZZ)Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory$BoundField;	1
cn.amazon.mShop.android	8.5.0.600	android.widget.CompoundButton.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.MessageOrBuilder.getUnknownFields()Lcom/google/protobuf/UnknownFieldSet;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.DecorToolbar.setIcon(Landroid/graphics/drawable/Drawable;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.r.cR(Landroid/os/Parcel;)Lcom/google/android/gms/maps/model/StreetViewPanoramaLink;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.c.<init>(IIIJ)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.Snackbar.access$700(Landroid/support/design/widget/Snackbar;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ListPopupWindow.getWidth()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPager.populate()V	7
cn.amazon.mShop.android	8.5.0.600	android.view.View.getY()F	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.OrientationHelper.offsetChildren(I)V	6
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.NotificationCompat$BuilderExtender.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumValueDescriptorProto.getSerializedSize()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.az.aA(Landroid/os/Parcel;)Lcom/google/android/gms/drive/internal/SetDrivePreferencesRequest;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.data.DataHolder.gy()Landroid/os/Bundle;	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ListAdapter.areAllItemsEnabled()Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ListViewCompat.positionSelectorCompat(ILandroid/view/View;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumDescriptorProto.getUnknownFields()Lcom/google/protobuf/UnknownFieldSet;	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.ActionMode.setTitleOptionalHint(Z)V	3
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.al.bz(I)[Lcom/google/android/gms/drive/internal/OnDrivePreferencesResponse;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AppCompatDialog.supportRequestWindowFeature(I)Z	4
cn.amazon.mShop.android	8.5.0.600	android.content.ComponentName.getClassName()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewParentCompatLollipop.onNestedPreScroll(Landroid/view/ViewParent;Landroid/view/View;II[I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.GeneratedMessage$FieldAccessorTable$FieldAccessor.getRepeatedCount(Lcom/google/protobuf/GeneratedMessage;)I	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.onKeyDown(ILandroid/view/KeyEvent;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.CodedOutputStream.writeTag(II)V	19
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumOptions.getAllowAlias()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$SourceCodeInfo$Location$Builder.buildPartial()Lcom/google/protobuf/DescriptorProtos$SourceCodeInfo$Location;	3
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.data.f.z(Landroid/os/Parcel;)Lcom/google/android/gms/common/data/DataHolder;	5
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ChildHelper$Bucket.reset()V	2
cn.amazon.mShop.android	8.5.0.600	android.graphics.Rect.set(Landroid/graphics/Rect;)V	10
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumValueOptions.getUninterpretedOptionCount()I	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ViewAnimator.getCurrentView()Landroid/view/View;	5
cn.amazon.mShop.android	8.5.0.600	android.support.v4.text.TextDirectionHeuristicsCompat$FirstStrong.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.util.Xml.newSerializer()Lorg/xmlpull/v1/XmlSerializer;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ListPopupWindow$ResizePopupRunnable.<init>(Landroid/support/v7/widget/ListPopupWindow;Landroid/support/v7/widget/ListPopupWindow$1;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.$Gson$Types.supertypeOf(Ljava/lang/reflect/Type;)Ljava/lang/reflect/WildcardType;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.AutoScrollHelper$ClampedScroller.getDeltaX()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.NotificationCompat$Builder.setDeleteIntent(Landroid/app/PendingIntent;)Landroid/support/v4/app/NotificationCompat$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.MenuItemCompat$MenuVersionImpl.isActionViewExpanded(Landroid/view/MenuItem;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.realtime.internal.event.i.ct(I)[Lcom/google/android/gms/drive/realtime/internal/event/ValuesRemovedDetails;	1
