id	app	version	sdk_min	sdk_trg	check	method	apis	message	modified_files
567	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.squareup.picasso.ContactsPhotoRequestHandler.getInputStream(Lcom/squareup/picasso/Request;)Ljava/io/InputStream;	android.provider.ContactsContract$Contacts.openContactPhotoInputStream(Landroid/content/ContentResolver;Landroid/net/Uri;Z)Ljava/io/InputStream;		0
569	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.squareup.picasso.PicassoDrawable.draw(Landroid/graphics/Canvas;)V			0
571	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.squareup.picasso.PicassoDrawable.draw(Landroid/graphics/Canvas;)V	android.graphics.drawable.Drawable.invalidateSelf()V		0
573	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.squareup.picasso.UrlConnectionDownloader.load(Landroid/net/Uri;I)Lcom/squareup/picasso/Downloader$Response;			0
575	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.squareup.picasso.UrlConnectionDownloader.load(Landroid/net/Uri;I)Lcom/squareup/picasso/Downloader$Response;	android.os.StatFs.getBlockSize()I&android.os.StatFs.<init>(Ljava/lang/String;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.content.Context.getCacheDir()Ljava/io/File;&android.net.http.HttpResponseCache.getInstalled()Landroid/net/http/HttpResponseCache;&android.os.StatFs.getBlockCount()I&android.net.http.HttpResponseCache.install(Ljava/io/File;J)Landroid/net/http/HttpResponseCache;		0
577	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.squareup.picasso.Utils.calculateMemoryCacheSize(Landroid/content/Context;)I			0
579	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.squareup.picasso.Utils.calculateMemoryCacheSize(Landroid/content/Context;)I	android.app.ActivityManager.getLargeMemoryClass()I		0
581	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 12	com.squareup.picasso.Utils.getBitmapBytes(Landroid/graphics/Bitmap;)I	android.graphics.Bitmap.getByteCount()I		0
583	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 12	com.squareup.picasso.Utils.getBitmapBytes(Landroid/graphics/Bitmap;)I	android.graphics.Bitmap.getRowBytes()I&android.graphics.Bitmap.getHeight()I		0
585	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.a9.vs.mobile.metrics.MetricsManager.sendMetrics()V	android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;&android.os.AsyncTask.<init>()V		0
587	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.a9.vs.mobile.metrics.MetricsManager.sendMetrics()V	android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;&android.os.AsyncTask.<init>()V		0
589	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.search.viewit.ViewItScanEntryActivity.requestForCameraPermission()Z	android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;		0
591	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.search.viewit.ViewItScanEntryActivity.requestForCameraPermission()Z			0
593	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.checkPermissionAndLaunchGallery()V	android.content.Intent.setAction(Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.<init>()V&android.app.Activity.startActivityForResult(Landroid/content/Intent;I)V&android.content.Intent.setType(Ljava/lang/String;)Landroid/content/Intent;		0
595	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.checkPermissionAndLaunchGallery()V	android.view.ContextThemeWrapper.getResources()Landroid/content/res/Resources;&android.content.res.Resources.getString(I)Ljava/lang/String;		0
597	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.isReadExternalStoragePermissionGranted()Z			0
599	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.isReadExternalStoragePermissionGranted()Z	android.content.ContextWrapper.checkSelfPermission(Ljava/lang/String;)I		0
601	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.onAskAmazon()V	android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.net.ConnectivityManager.getActiveNetworkInfo()Landroid/net/NetworkInfo;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.net.Uri.buildUpon()Landroid/net/Uri$Builder;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.net.NetworkInfo.getType()I&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.os.SystemClock.elapsedRealtime()J&android.net.Uri.getHost()Ljava/lang/String;&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.content.SharedPreferences$Editor.commit()Z&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.SharedPreferences.edit()Landroid/content/SharedPreferences$Editor;&android.view.Display.getMetrics(Landroid/util/DisplayMetrics;)V&android.content.res.Resources.getString(I)Ljava/lang/String;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.content.SharedPreferences$Editor.putString(Ljava/lang/String;Ljava/lang/String;)Landroid/content/SharedPreferences$Editor;&android.util.SparseIntArray.<init>()V&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.content.SharedPreferences.getString(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.content.ContextWrapper.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.content.Context.getCacheDir()Ljava/io/File;&android.app.Activity.getWindowManager()Landroid/view/WindowManager;&android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;&android.net.Uri$Builder.toString()Ljava/lang/String;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.net.NetworkInfo.getSubtype()I&android.content.SharedPreferences.getInt(Ljava/lang/String;I)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.net.Uri$Builder.appendQueryParameter(Ljava/lang/String;Ljava/lang/String;)Landroid/net/Uri$Builder;&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.os.Handler.<init>(Landroid/os/Looper;)V&android.util.DisplayMetrics.<init>()V&android.content.Context.getResources()Landroid/content/res/Resources;&android.net.Uri$Builder.appendEncodedPath(Ljava/lang/String;)Landroid/net/Uri$Builder;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.net.Uri.parse(Ljava/lang/String;)Landroid/net/Uri;&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;		0
603	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	com.amazon.mShop.search.viewit.uploadphoto.UploadPhotoActivity.onAskAmazon()V	android.app.Activity.setResult(ILandroid/content/Intent;)V&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.<init>()V&android.app.Activity.finish()V&android.app.Activity.getIntent()Landroid/content/Intent;		0
605	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	com.amazon.mShop.search.viewit.util.ImageUtil.getImageFullPath(Landroid/content/Context;Landroid/net/Uri;)Ljava/lang/String;	android.database.Cursor.close()V&android.content.CursorLoader.loadInBackground()Landroid/database/Cursor;&android.database.Cursor.getColumnIndexOrThrow(Ljava/lang/String;)I&android.database.Cursor.getString(I)Ljava/lang/String;&android.content.CursorLoader.<init>(Landroid/content/Context;Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)V&android.database.Cursor.moveToFirst()Z		0
607	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	com.amazon.mShop.search.viewit.util.ImageUtil.getImageFullPath(Landroid/content/Context;Landroid/net/Uri;)Ljava/lang/String;	android.database.Cursor.close()V&android.content.ContentResolver.query(Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)Landroid/database/Cursor;&android.net.Uri.getPath()Ljava/lang/String;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.database.Cursor.getColumnIndex(Ljava/lang/String;)I&android.provider.DocumentsContract.getDocumentId(Landroid/net/Uri;)Ljava/lang/String;&android.database.Cursor.getString(I)Ljava/lang/String;&android.database.Cursor.moveToFirst()Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
609	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry$5.onLayoutChange(Landroid/view/View;IIIIIIII)V	android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V		0
611	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry$5.onLayoutChange(Landroid/view/View;IIIIIIII)V			0
613	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry.onFinishInflate()V	android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V		0
615	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry.onFinishInflate()V			0
617	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.StyledSpannableString.fixRupeeCharacter(I)V			0
619	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.StyledSpannableString.fixRupeeCharacter(I)V	android.content.res.Resources.openRawResource(I)Ljava/io/InputStream;&android.text.SpannableStringBuilder.setSpan(Ljava/lang/Object;III)V&android.content.Context.getCacheDir()Ljava/io/File;&android.text.SpannableStringBuilder.length()I&android.text.style.MetricAffectingSpan.<init>()V&android.graphics.Typeface.createFromFile(Ljava/lang/String;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.charAt(I)C&android.content.Context.getResources()Landroid/content/res/Resources;		0
621	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.android.ui.SwipeLayout.onConfigurationChanged(Landroid/content/res/Configuration;)V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.addOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
623	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.android.ui.SwipeLayout.onConfigurationChanged(Landroid/content/res/Configuration;)V			0
625	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.android.ui.UIUtils.setBackground(Landroid/view/View;Landroid/graphics/drawable/Drawable;)V	android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V		0
627	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.android.ui.UIUtils.setBackground(Landroid/view/View;Landroid/graphics/drawable/Drawable;)V	android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V		0
629	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter$1.onClick(Landroid/view/View;)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V		0
631	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter$1.onClick(Landroid/view/View;)V	android.view.View.setVisibility(I)V		0
633	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;	android.view.View.setVisibility(I)V		0
635	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;	android.view.View.setAlpha(F)V		0
637	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry$SearchBoxLayoutChangeListener.onLayoutChange(Landroid/view/View;IIIIIIII)V			0
639	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry$SearchBoxLayoutChangeListener.onLayoutChange(Landroid/view/View;IIIIIIII)V	android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V		0
641	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry.onFinishInflate()V			0
643	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry.onFinishInflate()V	android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V		0
645	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent$1.onClick(Landroid/view/View;)V	android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V		0
647	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent$1.onClick(Landroid/view/View;)V	android.view.View.setVisibility(I)V		0
649	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;	android.view.View.setVisibility(I)V		0
651	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;	android.view.View.setAlpha(F)V		0
653	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.refinements.SpinnerHiderRelativeLayout.init(Landroid/content/Context;)V			0
655	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.refinements.SpinnerHiderRelativeLayout.init(Landroid/content/Context;)V			0
657	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.results.ProductView.build(Lcom/amazon/retailsearch/android/ui/results/ProductViewModel;)V			0
659	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.results.ProductView.build(Lcom/amazon/retailsearch/android/ui/results/ProductViewModel;)V			0
661	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 12	com.amazon.retailsearch.android.ui.results.views.InlineImpulseView.fadeIn(Landroid/view/View;)V			0
663	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 12	com.amazon.retailsearch.android.ui.results.views.InlineImpulseView.fadeIn(Landroid/view/View;)V	android.view.ViewPropertyAnimator.setDuration(J)Landroid/view/ViewPropertyAnimator;&android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.alpha(F)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.setListener(Landroid/animation/Animator$AnimatorListener;)Landroid/view/ViewPropertyAnimator;&android.view.View.setAlpha(F)V		0
665	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.android.ui.results.views.NativeBadgeView$1.onPreDraw()Z	android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V		0
667	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.android.ui.results.views.NativeBadgeView$1.onPreDraw()Z	android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V		0
669	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.ui.search.FragmentBasedResultsDisplay.createDisplay(Landroid/content/Context;Landroid/view/ViewStub;)V			0
671	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.ui.search.FragmentBasedResultsDisplay.createDisplay(Landroid/content/Context;Landroid/view/ViewStub;)V			0
673	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 12	com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibHide()V			0
675	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 12	com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibHide()V	android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.View.getHeight()I&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;		0
677	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 12	com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibShow()V			0
679	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 12	com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibShow()V	android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;		0
681	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.android.ui.search.SearchResultView.<clinit>()V			0
683	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.android.ui.search.SearchResultView.<clinit>()V			0
685	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.retailsearch.android.util.FeatureCompatibilityChecker.useCompatFragment(Landroid/content/Context;)Ljava/lang/Boolean;			0
687	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.retailsearch.android.util.FeatureCompatibilityChecker.useCompatFragment(Landroid/content/Context;)Ljava/lang/Boolean;			0
689	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.popup.PopupDialogFragment.onDestroyView()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
691	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.popup.PopupDialogFragment.onDestroyView()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
693	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.retailsearch.popup.PopupDialogFragmentV4.onDestroyView()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
695	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.retailsearch.popup.PopupDialogFragmentV4.onDestroyView()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
697	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 10	com.amazon.clouddrive.library.http.AmazonApprovedCiphers.<clinit>()V			0
699	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 10	com.amazon.clouddrive.library.http.AmazonApprovedCiphers.<clinit>()V			0
701	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 10	com.amazon.clouddrive.library.local.LocalMetadataDB.getVideoDurationFromMetadata(Ljava/lang/String;)J	android.media.MediaMetadataRetriever.release()V&android.media.MediaMetadataRetriever.<init>()V&android.media.MediaMetadataRetriever.setDataSource(Ljava/lang/String;)V&android.media.MediaMetadataRetriever.extractMetadata(I)Ljava/lang/String;		0
703	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 10	com.amazon.clouddrive.library.local.LocalMetadataDB.getVideoDurationFromMetadata(Ljava/lang/String;)J			0
705	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.hasPermission(Landroid/content/Context;Ljava/lang/String;)Z	android.content.Context.checkSelfPermission(Ljava/lang/String;)I		0
707	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.hasPermission(Landroid/content/Context;Ljava/lang/String;)Z			0
709	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.requestPermissions(Landroid/app/Activity;[Ljava/lang/String;I)V			0
711	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.requestPermissions(Landroid/app/Activity;[Ljava/lang/String;I)V	android.app.Activity.requestPermissions([Ljava/lang/String;I)V		0
713	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.shouldExplainPermission(Landroid/app/Activity;Ljava/lang/String;)Z			0
715	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.shouldExplainPermission(Landroid/app/Activity;Ljava/lang/String;)Z	android.app.Activity.shouldShowRequestPermissionRationale(Ljava/lang/String;)Z		0
717	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.clouddrive.library.service.upload.MultipartChunkS3UploaderDelegate.<init>(Ljava/lang/String;Ljava/io/File;Lorg/json/JSONObject;Lcom/amazon/clouddrive/library/service/upload/UploadChunk;ILcom/amazon/clouddrive/device/client/monitor/OperationMonitor;)V			0
719	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.clouddrive.library.service.upload.MultipartChunkS3UploaderDelegate.<init>(Ljava/lang/String;Ljava/io/File;Lorg/json/JSONObject;Lcom/amazon/clouddrive/library/service/upload/UploadChunk;ILcom/amazon/clouddrive/device/client/monitor/OperationMonitor;)V			0
721	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.clouddrive.library.service.upload.SingleFileS3Uploader.<init>(Ljava/lang/String;Ljava/io/File;Lorg/json/JSONObject;Lcom/amazon/clouddrive/device/client/monitor/OperationMonitor;)V			0
723	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.clouddrive.library.service.upload.SingleFileS3Uploader.<init>(Ljava/lang/String;Ljava/io/File;Lorg/json/JSONObject;Lcom/amazon/clouddrive/device/client/monitor/OperationMonitor;)V			0
725	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 24	com.amazon.shopkit.service.localization.impl.LocaleManager.<init>(Lcom/amazon/shopkit/service/localization/impl/LocaleManager$Builder;)V			0
727	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 24	com.amazon.shopkit.service.localization.impl.LocaleManager.<init>(Lcom/amazon/shopkit/service/localization/impl/LocaleManager$Builder;)V	android.webkit.WebView.<init>(Landroid/content/Context;)V&android.webkit.WebView.destroy()V		0
729	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 17	com.amazon.shopkit.service.localization.impl.LocaleManager.setCurrentApplicationLocale(Ljava/util/Locale;)V			0
731	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 17	com.amazon.shopkit.service.localization.impl.LocaleManager.setCurrentApplicationLocale(Ljava/util/Locale;)V	android.content.res.Configuration.setLocale(Ljava/util/Locale;)V		0
733	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.shopkit.service.localization.impl.LocalizationImpl.<init>(Landroid/app/Application;Lcom/amazon/internationalization/service/localizationsuggestion/LocalizationSuggestionService;Lcom/amazon/internationalization/service/localizationconfiguration/LocalizationConfigurationService;)V			0
735	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.shopkit.service.localization.impl.LocalizationImpl.<init>(Landroid/app/Application;Lcom/amazon/internationalization/service/localizationsuggestion/LocalizationSuggestionService;Lcom/amazon/internationalization/service/localizationconfiguration/LocalizationConfigurationService;)V	android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;		0
